woman;age;education;work;metropolitan_area;non_white;urban;work_permit;poverty
1;51;2;2;2;2;2;3;2
1;35;5;2;2;2;2;1;1
1;53;2;1;2;2;2;3;1
2;29;5;4;2;1;2;2;1
1;47;7;9;2;2;2;3;1
1;33;5;5;2;2;2;2;2
2;27;4;8;2;2;2;1;1
1;34;2;2;2;2;2;1;1
2;19;5;4;2;1;2;1;2
1;45;5;8;3;1;2;3;1
1;27;5;4;3;2;2;2;1
1;46;2;4;3;2;2;3;1
1;44;2;3;3;2;2;3;2
2;43;4;4;3;2;2;3;2
2;23;7;9;3;2;2;1;2
1;66;2;9;3;2;2;3;1
2;64;5;5;3;2;2;3;1
2;35;7;8;3;1;2;3;1
1;38;2;1;3;2;1;3;1
2;34;6;1;3;2;1;3;1
1;28;5;11;3;2;1;1;2
1;37;4;1;3;2;1;3;1
1;23;6;1;3;2;1;3;2
2;22;6;9;3;2;1;1;2
1;91;2;1;3;1;1;3;2
1;51;2;1;3;2;1;3;2
1;30;2;3;2;2;1;3;2
2;47;5;4;2;2;1;3;2
1;53;2;5;2;2;1;1;1
1;24;5;10;2;2;1;3;2
2;65;2;2;2;2;1;3;2
1;44;2;1;2;1;1;3;2
1;35;5;1;2;1;1;3;2
1;56;2;6;2;2;1;3;2
1;65;2;4;2;2;1;3;2
1;61;5;3;3;2;2;1;1
1;23;6;4;3;2;2;2;2
2;33;7;2;3;2;2;2;1
1;45;2;3;3;2;2;3;1
1;50;5;2;3;1;2;2;2
2;44;5;4;3;2;2;3;2
1;54;2;4;3;2;2;1;2
2;31;5;2;3;1;2;2;2
2;41;5;2;3;1;2;2;1
2;29;5;5;3;1;2;3;2
1;34;6;2;3;2;2;2;1
2;45;7;8;3;2;2;3;1
1;43;6;7;3;2;2;2;1
2;35;5;4;3;1;2;2;1
1;18;4;7;3;1;2;1;1
2;24;5;7;3;2;2;2;1
1;44;2;1;2;2;1;3;2
1;62;2;4;2;2;1;3;2
1;42;2;1;2;1;1;3;2
1;38;3;1;2;2;1;3;2
2;58;5;9;3;2;2;3;1
2;22;7;2;3;2;2;2;1
1;57;5;4;3;2;2;3;2
1;55;2;2;2;2;1;3;2
2;33;7;9;2;2;1;1;1
1;34;3;2;2;2;1;3;1
1;44;3;1;2;2;1;3;2
1;65;2;9;2;2;1;3;2
1;38;2;1;2;2;1;3;2
1;31;3;4;2;2;1;3;2
1;33;2;2;2;2;1;3;2
1;39;1;1;2;2;1;3;2
1;51;2;2;2;2;1;3;1
1;24;5;1;2;2;1;3;1
1;59;2;1;2;2;2;3;2
1;66;1;1;2;2;2;3;2
1;49;1;2;2;2;2;3;1
1;61;2;2;2;2;2;2;1
1;38;2;4;2;2;2;3;2
1;32;5;1;2;2;2;3;2
2;36;7;4;2;2;2;3;1
2;29;4;4;2;2;2;3;2
1;25;5;1;3;1;1;1;2
1;58;2;1;3;2;1;3;2
1;46;2;1;3;2;1;3;2
1;39;5;4;3;2;1;3;1
1;24;4;1;3;1;1;3;2
1;49;5;7;3;2;2;2;1
1;72;2;4;2;2;2;3;2
1;33;7;9;2;2;2;1;2
1;40;5;8;2;1;2;1;1
2;52;5;9;2;2;2;3;1
1;30;6;9;2;2;2;1;1
1;22;2;2;2;2;2;1;2
1;56;5;4;2;1;2;3;1
2;26;5;4;2;2;2;3;1
1;49;2;3;2;2;2;3;2
1;53;5;6;2;2;2;3;2
1;48;5;4;3;2;2;3;1
1;47;5;4;3;2;2;3;1
2;29;6;9;3;2;2;2;1
1;54;7;8;3;2;2;3;1
2;56;5;8;3;1;2;3;1
2;21;7;9;3;1;2;3;1
1;47;7;8;3;2;2;3;1
1;50;7;11;3;2;2;1;2
2;35;4;7;3;2;2;2;2
1;39;4;7;3;2;2;2;1
1;26;5;4;3;2;2;2;2
2;22;3;11;3;2;2;1;2
1;52;1;2;2;2;2;1;1
2;44;5;9;2;2;2;2;2
1;65;2;4;2;2;2;3;2
2;49;2;4;2;2;2;3;2
1;41;3;1;2;2;2;3;1
2;49;7;9;2;2;2;3;1
2;42;7;9;3;2;2;3;1
1;62;3;8;3;2;2;3;1
2;59;5;8;3;2;2;3;2
1;49;7;3;3;2;2;2;1
1;31;7;8;3;2;2;3;1
2;22;6;9;2;2;2;3;2
1;20;4;5;2;2;2;1;2
1;69;2;6;2;2;2;3;2
2;66;2;6;2;2;2;3;2
1;25;5;8;2;2;2;1;2
1;36;5;5;2;2;2;3;2
2;33;5;9;2;2;2;1;2
2;34;5;4;2;2;2;3;2
1;48;5;2;2;1;2;2;1
1;42;5;4;2;2;2;2;2
2;29;5;4;3;2;2;2;1
1;32;5;10;3;2;2;3;1
1;52;5;4;3;2;2;2;1
1;30;5;10;3;2;2;3;1
2;29;7;2;3;1;2;2;1
2;28;4;5;3;2;2;1;1
1;34;5;6;3;1;2;1;1
1;37;7;9;3;2;2;1;1
2;28;5;4;3;2;2;2;1
1;50;3;7;3;2;2;1;2
1;22;4;3;3;2;2;1;2
2;51;5;9;3;2;2;2;1
2;24;7;4;3;2;2;3;1
1;35;7;8;3;2;2;3;1
1;36;7;9;3;2;2;3;1
1;53;7;5;3;2;2;1;1
2;49;7;9;3;1;2;3;1
1;42;2;5;3;2;2;1;1
1;38;5;6;3;1;2;1;1
2;34;5;4;3;2;2;2;1
1;37;5;3;3;2;2;2;1
1;39;5;5;3;2;2;2;2
2;36;5;4;3;2;2;1;2
1;37;5;2;3;2;2;2;2
1;37;2;4;3;2;2;1;1
1;41;5;3;3;2;2;3;2
2;37;5;4;3;1;2;3;2
1;47;2;5;3;2;2;3;1
1;27;7;10;3;2;2;2;2
1;38;7;2;3;2;2;2;1
2;35;7;2;3;2;2;2;1
1;44;6;8;3;2;2;3;1
2;52;5;2;3;2;2;3;1
1;47;5;3;3;2;2;3;1
1;57;5;7;3;2;2;3;1
2;49;5;11;3;2;2;1;1
2;25;6;9;3;2;2;1;1
1;46;5;4;3;2;2;2;1
2;33;2;4;3;2;2;3;2
1;43;3;3;3;2;2;3;2
1;32;7;9;3;2;2;2;1
2;33;7;9;3;2;2;2;1
1;58;2;1;2;2;1;3;1
1;29;5;1;2;2;1;3;2
1;45;2;1;2;2;1;3;2
1;42;2;1;2;2;1;3;2
1;46;2;1;2;2;1;3;2
1;26;5;1;3;2;1;3;2
1;22;4;1;3;2;1;3;2
1;19;2;2;3;2;1;1;2
1;35;3;1;3;2;1;1;2
1;37;3;1;3;2;1;3;2
1;39;3;1;3;2;1;3;2
1;44;2;1;3;2;1;3;2
2;42;2;1;3;2;1;3;2
1;56;2;1;3;2;1;3;2
1;14;2;1;3;2;1;3;2
1;34;5;7;3;2;2;2;1
1;64;3;10;3;2;2;3;1
1;28;7;4;3;2;2;2;1
1;30;5;5;3;2;2;2;1
1;33;7;9;3;1;2;3;1
2;28;7;9;3;1;2;1;1
1;22;5;1;2;2;2;3;1
1;64;2;1;2;2;2;1;2
1;39;2;1;2;2;2;3;2
1;75;5;1;2;2;1;3;2
1;55;2;1;2;2;1;3;2
1;40;2;1;2;2;1;3;2
1;45;1;1;2;2;1;3;2
1;31;7;7;3;2;2;1;1
2;46;7;7;3;2;2;2;1
2;53;5;7;3;2;2;3;1
2;38;7;8;3;2;2;3;1
1;33;6;4;3;2;2;2;1
2;59;7;9;3;2;2;2;1
1;30;4;5;3;2;2;2;2
1;34;3;5;3;2;2;2;1
2;29;4;6;3;2;2;1;2
1;51;5;4;3;2;2;2;1
1;36;5;5;3;2;2;3;2
1;41;5;5;3;1;2;2;1
2;52;7;4;3;2;2;3;1
1;51;2;3;3;2;2;3;1
2;44;5;7;3;1;2;1;1
1;33;5;7;3;1;2;1;1
1;37;3;4;3;2;2;3;1
2;35;3;2;3;2;2;2;2
2;42;7;9;3;1;2;2;1
1;40;4;2;3;1;2;2;1
1;19;5;8;3;2;2;3;1
2;24;4;4;3;1;2;2;1
2;28;5;9;3;1;2;2;1
2;50;3;4;3;1;2;3;1
1;41;2;2;2;2;1;3;2
1;32;5;4;2;2;1;3;1
2;46;2;1;2;2;1;3;2
2;40;4;1;2;2;1;3;2
1;39;2;4;2;2;1;3;2
1;56;2;1;2;2;1;3;1
1;43;7;8;2;2;1;1;1
2;36;7;9;2;2;1;3;1
1;41;2;1;2;1;1;3;2
1;30;5;9;2;2;1;1;2
1;37;2;1;2;2;1;1;1
1;40;3;1;3;2;1;3;1
1;38;1;1;3;2;1;1;2
1;48;2;1;3;2;1;3;2
1;68;2;1;3;2;1;3;2
1;70;2;1;3;2;1;3;2
1;41;1;1;3;2;1;3;1
2;46;5;1;3;2;1;3;2
1;28;2;1;3;2;1;3;2
1;35;2;2;3;2;1;3;1
2;35;7;4;3;2;1;3;1
1;49;1;1;3;2;1;3;2
1;28;3;1;3;2;1;3;2
1;31;4;1;3;2;1;3;2
1;38;2;1;3;2;1;3;2
1;35;3;1;3;2;1;3;2
1;41;3;1;3;2;1;3;2
1;46;2;7;3;2;2;2;1
2;19;5;4;3;2;2;2;1
2;50;5;8;3;2;2;3;1
1;39;6;7;3;2;2;1;1
2;52;7;9;3;2;2;3;1
2;23;7;7;3;2;2;1;1
1;38;5;8;3;1;2;3;1
2;30;7;4;3;1;2;3;1
1;34;5;7;3;1;2;2;2
2;36;6;9;3;2;2;3;1
1;45;7;7;3;2;2;2;1
1;49;5;8;3;2;2;3;1
1;18;4;10;3;2;2;2;1
1;58;7;8;3;2;2;3;1
2;55;7;8;3;2;2;3;1
2;46;7;8;3;1;2;3;1
1;40;5;4;3;1;2;3;1
1;62;5;9;3;2;2;3;1
1;28;7;8;3;2;2;3;1
2;23;6;7;3;1;2;2;1
1;44;7;9;3;2;2;3;1
2;38;5;9;3;2;2;3;1
1;36;5;8;3;2;2;3;1
2;33;5;3;3;1;2;2;1
1;49;7;9;3;2;2;3;1
1;52;4;5;3;1;2;2;1
2;47;7;7;3;2;2;2;1
1;37;6;4;3;2;2;2;1
2;24;5;11;3;1;2;1;1
2;19;6;6;2;2;2;1;2
1;30;2;4;2;2;2;3;1
1;20;5;4;3;2;2;1;2
2;28;5;6;3;2;2;3;1
1;46;5;9;3;2;2;2;2
2;47;1;11;3;2;2;1;2
2;38;5;11;3;1;2;2;1
1;37;1;2;3;2;2;3;2
2;30;5;7;3;2;2;2;1
1;34;7;7;3;2;2;2;1
2;36;5;4;3;1;2;3;1
1;45;2;2;3;2;2;3;2
1;32;3;3;3;2;2;1;2
1;41;6;8;2;2;2;3;1
2;35;6;8;2;2;2;3;1
2;31;7;4;2;2;2;3;1
1;26;5;7;2;1;2;2;1
2;18;4;7;2;2;2;1;1
1;39;7;9;2;2;2;3;1
2;29;6;9;2;2;2;3;1
2;37;5;9;2;2;2;3;1
1;46;3;3;2;2;2;3;1
2;24;6;7;3;2;2;2;1
1;46;7;4;3;1;2;3;1
2;43;7;9;3;2;2;3;1
2;25;6;4;3;2;2;2;1
1;35;5;6;3;1;2;1;2
2;33;7;10;3;2;2;1;2
2;37;5;9;3;2;2;2;2
2;47;5;9;3;1;2;3;1
1;29;6;8;3;1;2;3;1
2;36;5;4;3;2;2;2;1
1;24;6;4;3;2;2;2;1
1;28;5;4;3;2;2;3;2
1;66;2;4;3;2;2;3;1
2;54;5;4;3;2;2;3;1
1;31;6;4;3;2;2;3;1
1;54;5;9;3;1;2;3;1
2;51;7;9;3;1;2;3;1
2;45;5;4;3;2;2;2;1
1;23;5;9;3;2;2;1;1
1;56;2;3;3;2;2;3;1
1;41;5;1;3;1;2;3;1
2;44;7;11;3;2;2;1;2
2;38;5;5;3;2;2;2;1
2;37;4;4;3;2;2;2;1
1;22;4;6;3;2;2;2;1
1;48;5;2;3;2;2;3;1
1;21;5;8;3;2;2;3;1
2;49;5;6;3;1;2;2;1
1;50;5;8;3;2;2;3;1
2;57;5;8;3;2;2;3;1
2;19;5;9;3;1;2;3;1
1;47;5;4;3;1;2;3;2
2;47;7;8;3;1;2;3;1
1;43;5;4;3;2;2;2;1
1;38;7;4;3;2;2;3;1
1;23;5;10;3;2;2;1;2
2;51;5;8;3;2;2;3;1
1;31;7;9;3;2;2;2;1
2;51;7;9;3;2;2;3;1
1;38;3;8;2;2;2;3;1
1;67;2;4;2;2;1;3;2
1;33;5;4;2;1;2;3;1
2;21;5;8;2;2;2;1;1
1;30;5;10;2;2;2;3;1
1;27;4;3;2;2;2;1;2
2;65;2;2;3;2;2;3;2
2;51;2;6;3;2;2;1;1
2;44;7;6;3;2;2;3;2
2;20;6;10;3;1;2;1;1
1;30;5;4;3;1;2;2;1
1;53;5;8;3;2;2;3;1
1;28;5;2;3;2;2;3;1
2;42;7;8;3;2;2;1;1
1;41;7;8;3;2;2;3;1
1;36;2;2;3;2;2;3;2
1;29;5;8;2;2;2;1;1
1;52;2;5;2;2;2;3;1
1;44;2;3;2;1;2;2;1
1;50;2;5;3;2;2;1;1
2;52;2;11;3;2;2;1;2
2;37;5;10;3;2;2;1;1
2;39;5;10;3;2;2;3;2
1;31;7;3;3;2;2;3;1
2;25;5;4;3;2;2;2;1
1;44;5;5;3;2;2;3;2
1;57;4;11;2;1;1;1;1
1;32;6;8;2;2;1;3;1
1;49;3;8;2;2;1;2;1
1;31;2;11;2;2;1;1;2
1;34;5;4;3;2;2;2;1
2;35;7;11;3;2;2;2;1
1;40;5;8;3;1;2;3;1
1;45;5;4;3;2;2;3;1
2;32;5;4;3;2;2;2;1
2;22;5;4;3;2;2;2;1
1;39;6;4;3;2;2;3;1
2;48;2;7;3;1;2;2;1
1;22;5;7;3;1;2;2;1
1;54;2;4;3;2;2;3;1
2;48;5;6;3;2;2;2;1
1;31;6;8;3;2;2;3;1
2;32;7;8;3;2;2;3;1
1;37;7;7;3;2;2;2;1
2;30;5;11;3;2;2;2;1
2;54;3;11;3;2;2;1;1
2;39;3;11;3;2;2;2;1
1;22;6;8;3;2;2;3;1
1;21;5;4;3;2;2;2;1
1;30;5;4;3;2;2;2;1
1;35;5;9;3;2;2;3;2
1;45;7;3;3;2;2;3;2
2;35;5;11;3;2;2;1;2
2;21;7;10;3;2;2;1;2
1;33;5;4;3;2;2;2;1
1;42;2;3;3;2;2;1;2
1;39;2;5;3;2;2;3;1
2;39;5;4;3;2;2;3;1
2;40;7;8;3;2;2;3;1
2;27;7;9;3;1;2;3;1
1;39;7;7;3;2;2;2;1
2;24;6;7;3;2;2;2;1
1;55;5;5;2;2;2;3;1
1;45;2;5;2;2;2;3;2
1;37;5;4;2;2;2;2;1
1;21;2;4;2;2;2;1;2
2;29;5;10;2;2;2;3;2
1;35;2;2;2;2;2;1;2
1;52;2;1;2;1;2;3;2
2;45;5;2;2;2;2;3;2
2;56;1;11;2;2;2;1;2
1;58;1;11;2;2;1;1;1
1;33;3;1;2;2;1;3;2
1;34;1;1;2;2;1;3;2
1;41;2;1;2;2;1;2;1
1;26;5;1;2;2;1;3;2
1;59;2;1;2;1;1;3;1
1;56;2;4;2;2;1;3;1
2;42;5;9;2;1;1;3;1
1;44;4;1;2;2;1;3;1
1;50;2;6;2;2;1;3;2
2;54;2;6;2;1;1;3;2
1;27;2;11;2;2;1;1;1
1;37;1;1;2;2;1;2;2
1;37;6;9;3;1;2;2;1
1;22;5;4;3;2;2;2;1
2;46;7;9;3;1;2;3;1
1;32;5;1;3;1;2;3;1
1;32;4;4;3;1;2;2;1
1;36;3;4;2;1;2;1;2
1;27;5;2;2;2;2;2;2
2;38;5;9;2;2;2;3;2
1;48;7;9;2;1;2;1;1
2;38;6;4;2;1;2;3;1
2;52;5;8;3;2;2;3;1
1;53;5;8;3;2;2;1;1
1;55;5;3;3;2;2;3;1
1;21;6;3;3;2;2;3;1
1;22;4;3;3;2;2;2;2
1;35;7;4;3;1;2;2;2
1;65;2;11;2;2;1;1;2
2;42;7;4;2;2;2;3;1
1;42;7;5;2;2;2;3;1
1;42;7;9;2;2;2;3;1
2;34;7;4;2;1;2;3;1
2;52;5;7;2;2;2;2;2
2;37;5;8;2;2;2;3;2
2;38;7;9;2;2;2;3;1
2;64;5;9;2;2;2;3;1
1;33;3;9;2;2;1;1;1
1;50;5;10;2;2;1;1;2
1;48;1;1;2;2;1;3;2
1;32;6;8;3;2;2;2;2
1;30;5;8;3;2;2;3;1
2;38;7;7;3;2;2;2;2
1;32;6;8;3;2;2;3;1
1;37;3;1;2;1;1;3;2
2;41;7;9;2;2;1;3;1
1;21;6;1;2;2;1;3;1
1;51;2;1;2;2;1;3;1
2;50;7;9;2;1;1;1;1
1;60;2;1;2;2;1;3;2
2;26;5;4;2;2;1;3;1
1;31;5;1;2;2;1;3;1
2;29;5;4;2;2;2;2;1
2;31;5;10;2;2;2;3;2
2;39;7;9;3;2;2;2;1
1;34;5;2;3;2;2;2;1
1;54;3;3;3;2;2;3;1
2;54;2;11;3;2;2;1;1
1;24;5;3;3;2;2;3;2
1;35;5;7;3;2;2;2;1
1;39;7;8;3;2;2;3;1
2;48;2;4;3;2;2;3;2
1;49;3;4;3;2;2;1;2
1;26;5;3;3;2;2;1;2
1;44;5;4;3;2;2;2;1
1;61;2;4;3;2;2;3;1
2;54;2;11;3;2;2;1;1
1;50;5;9;2;2;2;3;1
2;32;5;6;2;2;2;1;1
1;27;2;3;2;2;2;3;2
1;44;1;5;2;2;2;3;2
1;50;2;4;2;2;2;3;1
1;66;2;8;2;2;2;3;1
2;45;2;11;2;2;2;1;1
1;47;2;3;2;2;2;3;1
1;42;1;2;2;2;2;1;1
1;21;2;2;2;2;2;1;1
1;45;1;7;2;2;2;3;2
2;46;1;11;2;2;2;1;2
1;55;2;4;2;2;2;3;2
1;53;1;2;2;2;2;3;1
1;28;5;2;2;1;2;2;2
1;34;3;3;2;2;2;1;2
1;47;2;1;2;2;2;1;2
1;44;2;4;2;2;2;3;2
2;40;7;9;2;2;2;2;1
2;33;5;4;2;2;2;3;2
1;28;5;1;2;2;1;3;2
1;26;6;3;2;2;1;2;1
1;32;2;4;3;2;2;3;2
1;50;2;3;3;2;2;1;2
1;38;5;5;3;2;2;3;1
1;37;7;8;3;2;2;2;1
2;35;7;9;3;2;2;3;1
1;25;4;3;3;2;2;3;1
1;49;3;4;2;2;2;3;2
1;36;5;6;2;1;2;3;1
2;30;5;6;2;1;2;3;1
1;63;2;3;2;2;2;1;1
1;28;3;4;2;2;2;1;1
1;53;3;9;2;2;2;3;1
2;48;5;11;2;2;2;1;1
2;25;5;11;2;2;2;1;1
2;48;5;2;2;2;2;3;2
2;46;5;2;2;2;2;3;2
1;58;5;2;2;1;2;3;2
2;57;2;11;2;2;2;1;1
2;48;5;4;2;1;2;2;1
1;35;5;7;2;2;2;2;2
1;52;2;3;2;2;2;1;2
2;53;3;2;2;2;2;3;2
1;25;5;9;2;2;2;2;2
2;23;6;7;2;1;2;1;2
1;37;5;10;2;2;1;3;2
1;28;7;9;2;2;1;1;2
1;41;2;1;2;2;1;3;2
1;21;2;4;3;1;2;1;1
2;34;2;11;3;2;2;1;2
1;46;4;5;3;2;2;3;2
1;45;5;8;3;2;2;3;1
2;21;5;9;3;1;2;2;1
1;49;2;1;2;2;1;1;2
1;46;3;1;2;1;1;3;1
1;60;2;1;2;1;1;3;2
1;39;2;1;2;2;1;1;1
1;42;2;1;2;2;1;3;2
1;57;2;1;2;2;1;3;1
1;46;2;2;2;2;1;3;2
2;44;2;2;2;2;1;3;2
1;63;2;1;2;2;1;1;1
1;42;2;1;2;2;1;1;2
1;29;2;1;2;2;1;3;2
1;43;2;1;2;2;1;3;2
1;23;5;3;2;1;1;1;2
2;20;5;11;2;2;1;1;1
1;20;3;1;2;2;1;1;1
1;40;2;1;2;2;1;3;2
2;67;2;5;2;2;1;3;2
1;34;2;4;2;2;1;3;2
2;42;7;5;2;2;2;3;1
1;20;5;4;2;2;2;2;2
2;52;5;6;2;2;2;3;2
2;54;3;6;2;1;2;3;1
2;24;7;4;3;1;2;3;1
2;39;4;11;3;2;2;1;1
1;49;5;5;3;2;2;3;1
2;55;7;8;3;2;2;3;1
2;48;4;10;3;2;2;2;2
2;44;5;4;3;2;2;3;1
1;50;5;5;3;2;2;3;1
2;44;5;4;3;2;2;3;2
1;37;5;8;2;2;2;3;1
2;33;5;8;2;2;2;3;1
1;30;2;7;2;2;2;3;1
2;55;4;10;2;2;2;3;2
1;61;3;4;3;2;2;3;2
1;47;7;9;3;1;2;3;1
2;46;7;9;3;1;2;3;1
2;47;2;10;3;2;2;3;2
1;41;2;2;3;2;2;2;2
1;20;6;10;3;2;2;3;1
1;38;5;10;3;2;2;3;2
1;40;3;3;2;2;2;1;2
1;41;5;3;2;2;2;3;1
1;37;2;6;2;2;2;3;2
2;36;7;4;2;2;2;3;1
1;47;5;9;2;1;2;3;1
1;32;5;7;2;2;2;2;1
1;57;2;1;2;1;1;3;1
2;28;3;4;2;2;1;1;2
1;23;5;10;2;2;1;3;1
1;66;2;1;2;2;1;3;2
1;46;2;1;2;2;1;3;1
2;43;3;4;2;2;1;3;1
2;25;5;4;2;2;1;3;1
1;29;5;4;2;1;1;3;1
2;59;1;1;2;2;1;3;2
1;22;6;4;2;2;1;3;2
1;32;2;5;2;2;1;1;1
1;33;4;3;2;1;2;3;2
1;48;3;2;2;2;2;3;1
2;53;4;9;2;2;2;3;1
2;61;1;4;2;1;2;3;1
1;34;4;5;2;2;2;2;2
2;39;2;6;2;2;2;1;2
1;22;2;3;2;2;2;1;2
1;23;5;4;2;2;2;1;2
1;37;3;1;2;2;2;3;2
1;33;2;4;2;1;2;1;1
1;45;5;4;2;2;2;2;1
2;36;7;4;2;1;2;3;1
2;60;2;6;2;2;2;2;1
2;29;5;10;2;2;2;3;1
1;43;5;3;2;1;2;3;1
1;56;2;4;2;2;2;3;1
1;20;6;8;2;2;2;1;1
1;45;5;3;3;2;2;3;2
1;61;5;4;3;2;2;3;1
1;52;4;10;3;2;2;1;1
2;47;5;4;3;2;2;2;1
2;28;5;4;3;2;2;2;1
1;63;2;10;3;2;2;1;1
1;33;7;2;3;2;2;3;1
2;52;5;4;3;1;2;2;1
2;33;5;4;3;2;2;3;1
1;33;5;8;3;2;2;3;1
2;24;7;9;3;2;2;3;2
1;67;7;7;3;1;2;3;1
2;61;5;10;3;2;2;3;2
2;38;5;2;3;2;2;3;2
2;60;2;11;3;1;2;1;1
1;50;5;7;3;1;2;2;1
2;46;5;7;3;2;2;2;1
1;45;2;3;3;2;2;3;1
2;35;6;10;3;2;2;3;1
1;69;7;9;3;2;2;2;1
1;53;7;8;3;2;2;3;1
2;53;7;8;3;1;2;1;1
1;47;7;9;3;2;2;3;1
2;61;7;9;3;1;2;3;1
1;29;7;9;3;1;2;3;1
1;22;2;4;2;2;2;2;1
2;35;2;10;2;2;2;3;2
2;44;5;11;2;2;2;1;2
2;50;4;11;2;2;2;2;1
2;34;4;11;2;2;2;2;1
1;34;2;7;2;2;2;2;1
2;37;5;6;2;2;2;2;1
1;48;7;2;3;1;2;2;1
1;76;7;2;3;1;2;3;1
1;52;2;4;3;1;2;3;1
2;43;7;4;3;2;2;2;1
2;45;7;9;3;2;2;1;1
2;50;7;9;3;1;2;3;1
2;61;7;9;3;2;2;2;1
1;29;7;9;3;1;2;2;1
2;65;7;8;3;1;2;1;1
1;69;7;9;3;2;2;1;1
1;54;6;8;3;2;2;3;1
2;39;7;4;3;1;2;3;1
1;57;2;6;3;2;2;3;2
1;35;6;8;3;1;2;3;1
2;61;5;2;3;2;2;3;1
2;51;6;9;3;2;2;3;1
1;43;5;7;3;2;2;2;1
2;44;5;9;3;2;2;3;1
2;34;7;2;3;1;2;3;2
2;30;7;2;3;2;2;3;2
1;24;6;5;3;1;2;3;1
2;47;5;4;3;2;2;3;1
1;22;5;8;3;2;2;3;1
1;55;7;2;2;1;2;2;1
2;53;6;9;2;2;2;1;2
1;42;3;6;2;2;2;3;2
1;33;5;2;2;2;2;2;1
1;43;5;8;2;1;2;3;1
1;52;2;8;2;2;2;1;1
2;49;7;6;2;2;2;3;1
1;40;5;4;2;2;2;1;1
1;36;5;7;2;2;2;2;1
1;30;5;7;2;2;2;3;1
2;49;5;4;2;2;2;2;1
2;39;7;4;2;2;2;2;1
1;49;7;9;2;2;2;3;1
2;52;7;8;2;2;2;3;1
1;37;5;5;2;2;2;2;1
2;30;7;9;2;2;2;1;1
2;40;7;9;2;2;2;3;1
1;31;7;10;2;2;2;3;1
2;42;7;6;2;2;2;1;2
1;50;2;1;2;1;2;3;2
1;55;2;4;3;2;2;3;1
1;30;5;4;3;2;2;3;1
1;40;2;6;3;2;2;2;1
2;59;2;11;3;2;2;1;1
1;67;2;4;3;2;2;3;1
1;59;2;1;2;2;2;1;2
2;38;5;2;2;2;2;3;2
1;50;2;5;2;2;2;3;1
1;16;3;3;2;2;2;1;1
1;56;5;4;2;2;2;3;1
1;15;2;6;2;2;2;1;1
1;40;5;4;2;2;2;2;1
1;38;4;10;2;2;2;3;1
1;49;7;9;2;2;2;3;1
2;36;7;9;2;2;2;3;1
1;31;4;1;2;2;2;2;1
1;48;2;6;2;1;2;1;1
2;33;7;8;2;2;2;3;1
1;47;5;7;2;2;2;3;1
1;26;2;1;2;2;2;1;2
1;49;2;2;2;1;1;3;2
1;39;5;1;2;2;1;3;1
2;37;6;4;3;2;2;3;2
1;65;1;9;3;1;2;1;2
2;35;4;4;3;2;2;3;2
2;60;5;8;3;2;2;3;1
1;39;7;7;3;1;2;2;1
2;29;7;7;3;2;2;2;1
1;47;6;9;3;1;2;3;1
2;55;7;9;3;2;2;3;2
1;38;5;9;3;2;2;2;1
2;56;7;9;3;2;2;3;1
1;41;7;9;3;2;2;3;1
2;38;7;9;3;2;2;3;1
1;37;7;8;3;2;2;3;1
2;31;7;9;3;2;2;2;1
2;50;2;8;3;2;2;3;1
2;35;7;9;3;2;2;3;1
2;31;7;9;3;2;2;1;1
1;49;7;2;3;1;2;2;1
1;25;7;8;3;2;2;1;1
2;40;4;6;2;1;1;3;2
2;26;5;9;2;2;1;1;1
1;24;4;4;2;2;1;3;1
1;52;7;7;3;1;2;3;1
2;54;7;7;3;1;2;3;1
1;28;7;7;3;2;2;3;1
1;45;7;7;3;2;2;3;1
2;41;7;8;3;2;2;3;1
1;45;5;8;3;2;2;3;1
2;47;7;9;3;2;2;3;1
1;53;7;8;3;2;2;3;1
2;55;7;9;3;2;2;3;1
2;37;7;9;3;2;2;2;1
2;64;7;9;3;2;2;1;1
2;29;7;10;3;2;2;2;1
1;43;7;8;3;2;2;3;1
2;29;7;9;3;2;2;1;2
1;56;3;9;3;2;2;2;1
1;37;5;5;3;2;2;3;1
2;54;7;9;3;2;2;3;1
2;27;7;8;3;2;2;3;1
2;48;7;9;3;2;2;3;1
2;29;5;10;3;2;2;1;1
1;40;2;10;2;2;1;3;2
2;53;2;1;2;1;1;3;2
1;49;2;1;2;2;1;2;1
1;51;2;1;2;2;1;3;2
1;23;4;4;2;1;1;3;2
2;28;5;9;2;2;1;1;2
1;20;2;1;2;2;1;2;1
1;30;3;1;2;2;1;2;2
1;22;5;1;2;2;1;2;2
1;28;2;1;2;2;1;2;1
2;63;2;2;2;2;1;3;1
2;52;2;2;2;2;1;3;1
1;48;2;3;2;2;1;3;1
1;20;2;1;2;2;1;3;2
1;66;1;1;2;2;1;3;2
1;37;2;1;2;2;1;1;1
1;58;1;2;2;2;1;3;2
1;62;5;1;2;1;1;3;1
1;38;1;11;2;2;1;2;2
1;45;2;3;2;2;1;3;2
2;42;3;2;2;2;1;3;2
1;47;2;2;3;2;2;1;2
1;64;2;10;3;2;2;1;2
1;18;4;4;3;2;2;2;2
2;21;3;6;3;2;2;2;2
1;59;2;4;3;2;2;3;1
1;31;7;10;3;2;2;3;1
1;28;5;7;3;2;2;2;1
2;30;5;2;2;2;2;2;1
1;39;5;4;2;2;2;1;1
2;41;5;4;2;2;2;2;1
